id,spec,grade,wear,temp,target_torque,speed,label,label_name,length
E1341,M12,12.9,2,50,80.0,116.1,3,滑牙,68
E1342,M16,8.8,0,-10,180.0,190.95,3,滑牙,65
E1343,M20,10.9,1,20,320.0,116.67,3,滑牙,131
E1344,M24,12.9,2,50,520.0,146.15,3,滑牙,117
E1345,M12,8.8,0,-10,80.0,134.96,3,滑牙,72
E1346,M16,10.9,1,20,180.0,112.37,3,滑牙,102
E1347,M20,12.9,2,50,320.0,189.57,3,滑牙,71
E1348,M24,8.8,0,-10,520.0,154.7,3,滑牙,123
E1349,M12,10.9,1,20,80.0,136.19,3,滑牙,61
E1350,M16,12.9,2,50,180.0,169.87,3,滑牙,59
E1351,M20,8.8,0,-10,320.0,183.38,3,滑牙,88
E1352,M24,10.9,1,20,520.0,191.87,3,滑牙,97
E1353,M12,12.9,2,50,80.0,115.19,3,滑牙,73
E1354,M16,8.8,0,-10,180.0,172.32,3,滑牙,76
E1355,M20,10.9,1,20,320.0,175.72,3,滑牙,90
E1356,M24,12.9,2,50,520.0,145.91,3,滑牙,116
E1357,M12,8.8,0,-10,80.0,127.84,3,滑牙,65
E1358,M16,10.9,1,20,180.0,127.04,3,滑牙,93
E1359,M20,12.9,2,50,320.0,138.52,3,滑牙,100
E1360,M24,8.8,0,-10,520.0,163.33,3,滑牙,131
E1361,M12,10.9,1,20,80.0,180.08,3,滑牙,45
E1362,M16,12.9,2,50,180.0,170.66,3,滑牙,60
E1363,M20,8.8,0,-10,320.0,188.39,3,滑牙,91
E1364,M24,10.9,1,20,520.0,156.55,3,滑牙,115
E1365,M12,12.9,2,50,80.0,178.99,3,滑牙,48
E1366,M16,8.8,0,-10,180.0,119.91,3,滑牙,105
E1367,M20,10.9,1,20,320.0,190.41,3,滑牙,80
E1368,M24,12.9,2,50,520.0,126.39,3,滑牙,140
E1369,M12,8.8,0,-10,80.0,180.9,3,滑牙,52
E1370,M16,10.9,1,20,180.0,140.86,3,滑牙,89
E1371,M20,12.9,2,50,320.0,175.72,3,滑牙,84
E1372,M24,8.8,0,-10,520.0,118.8,3,滑牙,156
E1373,M12,10.9,1,20,80.0,172.7,3,滑牙,48
E1374,M16,12.9,2,50,180.0,123.05,3,滑牙,88
E1375,M20,8.8,0,-10,320.0,123.01,3,滑牙,136
E1376,M24,10.9,1,20,520.0,133.79,3,滑牙,143
E1377,M12,12.9,2,50,80.0,142.29,3,滑牙,53
E1378,M16,8.8,0,-10,180.0,126.86,3,滑牙,102
E1379,M20,10.9,1,20,320.0,120.05,3,滑牙,116
E1380,M24,12.9,2,50,520.0,179.59,3,滑牙,99
E1381,M12,8.8,0,-10,80.0,183.84,3,滑牙,49
E1382,M16,10.9,1,20,180.0,189.87,3,滑牙,65
E1383,M20,12.9,2,50,320.0,139.89,3,滑牙,91
E1384,M24,8.8,0,-10,520.0,178.32,3,滑牙,115
E1385,M12,10.9,1,20,80.0,110.01,3,滑牙,77
E1386,M16,12.9,2,50,180.0,154.85,3,滑牙,74
E1387,M20,8.8,0,-10,320.0,154.25,3,滑牙,100
E1388,M24,10.9,1,20,520.0,132.26,3,滑牙,152
E1389,M12,12.9,2,50,80.0,110.11,3,滑牙,69
E1390,M16,8.8,0,-10,180.0,133.7,3,滑牙,88
E1391,M20,10.9,1,20,320.0,166.82,3,滑牙,88
E1392,M24,12.9,2,50,520.0,184.29,3,滑牙,97
E1393,M12,8.8,0,-10,80.0,137.89,3,滑牙,65
E1394,M16,10.9,1,20,180.0,159.63,3,滑牙,71
E1395,M20,12.9,2,50,320.0,168.55,3,滑牙,78
E1396,M24,8.8,0,-10,520.0,115.77,3,滑牙,169
E1397,M12,10.9,1,20,80.0,112.23,3,滑牙,72
E1398,M16,12.9,2,50,180.0,137.68,3,滑牙,79
E1399,M20,8.8,0,-10,320.0,132.15,3,滑牙,108
E1400,M24,10.9,1,20,520.0,130.75,3,滑牙,159
E1401,M12,12.9,2,50,80.0,116.0,3,滑牙,64
E1402,M16,8.8,0,-10,180.0,184.54,3,滑牙,68
E1403,M20,10.9,1,20,320.0,160.54,3,滑牙,85
E1404,M24,12.9,2,50,520.0,134.15,3,滑牙,140
E1405,M12,8.8,0,-10,80.0,125.2,3,滑牙,75
E1406,M16,10.9,1,20,180.0,112.89,3,滑牙,104
E1407,M20,12.9,2,50,320.0,177.79,3,滑牙,81
E1408,M24,8.8,0,-10,520.0,137.11,3,滑牙,140
E1409,M12,10.9,1,20,80.0,160.1,3,滑牙,51
E1410,M16,12.9,2,50,180.0,149.42,3,滑牙,74
E1411,M20,8.8,0,-10,320.0,188.16,3,滑牙,89
E1412,M24,10.9,1,20,520.0,115.73,3,滑牙,161
E1413,M12,12.9,2,50,80.0,178.3,3,滑牙,48
E1414,M16,8.8,0,-10,180.0,166.68,3,滑牙,70
E1415,M20,10.9,1,20,320.0,178.99,3,滑牙,80
E1416,M24,12.9,2,50,520.0,165.82,3,滑牙,94
E1417,M12,8.8,0,-10,80.0,132.37,3,滑牙,65
E1418,M16,10.9,1,20,180.0,155.28,3,滑牙,78
E1419,M20,12.9,2,50,320.0,154.14,3,滑牙,92
E1420,M24,8.8,0,-10,520.0,130.37,3,滑牙,148
E1421,M12,10.9,1,20,80.0,170.5,3,滑牙,48
E1422,M16,12.9,2,50,180.0,167.23,3,滑牙,64
E1423,M20,8.8,0,-10,320.0,162.25,3,滑牙,106
E1424,M24,10.9,1,20,520.0,172.41,3,滑牙,103
E1425,M12,12.9,2,50,80.0,130.35,3,滑牙,60
E1426,M16,8.8,0,-10,180.0,126.13,3,滑牙,100
E1427,M20,10.9,1,20,320.0,154.07,3,滑牙,104
E1428,M24,12.9,2,50,520.0,185.86,3,滑牙,100
E1429,M12,8.8,0,-10,80.0,185.32,3,滑牙,46
E1430,M16,10.9,1,20,180.0,111.87,3,滑牙,111
E1431,M20,12.9,2,50,320.0,189.6,3,滑牙,70
E1432,M24,8.8,0,-10,520.0,122.0,3,滑牙,171
E1433,M12,10.9,1,20,80.0,110.57,3,滑牙,75
E1434,M16,12.9,2,50,180.0,113.82,3,滑牙,93
E1435,M20,8.8,0,-10,320.0,119.74,3,滑牙,128
E1436,M24,10.9,1,20,520.0,164.68,3,滑牙,118
E1437,M12,12.9,2,50,80.0,159.98,3,滑牙,49
E1438,M16,8.8,0,-10,180.0,152.03,3,滑牙,90
E1439,M20,10.9,1,20,320.0,140.29,3,滑牙,105
E1440,M24,12.9,2,50,520.0,156.19,3,滑牙,115
E1441,M12,8.8,0,-10,80.0,182.99,3,滑牙,46
E1442,M16,10.9,1,20,180.0,182.3,3,滑牙,66
E1443,M20,12.9,2,50,320.0,179.4,3,滑牙,75
E1444,M24,8.8,0,-10,520.0,183.1,3,滑牙,104
E1445,M12,10.9,1,20,80.0,185.64,3,滑牙,45
E1446,M16,12.9,2,50,180.0,153.92,3,滑牙,72
E1447,M20,8.8,0,-10,320.0,185.18,3,滑牙,83
E1448,M24,10.9,1,20,520.0,174.63,3,滑牙,113
E1449,M12,12.9,2,50,80.0,146.99,3,滑牙,54
E1450,M16,8.8,0,-10,180.0,127.77,3,滑牙,101
E1451,M20,10.9,1,20,320.0,139.11,3,滑牙,103
E1452,M24,12.9,2,50,520.0,136.45,3,滑牙,122
E1453,M12,8.8,0,-10,80.0,117.78,3,滑牙,74
E1454,M16,10.9,1,20,180.0,177.83,3,滑牙,64
E1455,M20,12.9,2,50,320.0,194.74,3,滑牙,70
E1456,M24,8.8,0,-10,520.0,123.6,3,滑牙,176
E1457,M12,10.9,1,20,80.0,155.61,3,滑牙,55
E1458,M16,12.9,2,50,180.0,156.31,3,滑牙,70
E1459,M20,8.8,0,-10,320.0,185.09,3,滑牙,94
E1460,M24,10.9,1,20,520.0,155.43,3,滑牙,115
E1461,M12,12.9,2,50,80.0,169.26,3,滑牙,47
E1462,M16,8.8,0,-10,180.0,154.13,3,滑牙,79
E1463,M20,10.9,1,20,320.0,145.28,3,滑牙,97
E1464,M24,12.9,2,50,520.0,151.39,3,滑牙,108
E1465,M12,8.8,0,-10,80.0,174.25,3,滑牙,52
E1466,M16,10.9,1,20,180.0,125.36,3,滑牙,89
E1467,M20,12.9,2,50,320.0,131.26,3,滑牙,100
E1468,M24,8.8,0,-10,520.0,166.32,3,滑牙,125
E1469,M12,10.9,1,20,80.0,158.57,3,滑牙,55
E1470,M16,12.9,2,50,180.0,125.59,3,滑牙,84
E1471,M20,8.8,0,-10,320.0,146.16,3,滑牙,116
E1472,M24,10.9,1,20,520.0,121.39,3,滑牙,152
E1473,M12,12.9,2,50,80.0,171.21,3,滑牙,45
E1474,M16,8.8,0,-10,180.0,153.44,3,滑牙,84
E1475,M20,10.9,1,20,320.0,131.44,3,滑牙,121
E1476,M24,12.9,2,50,520.0,118.27,3,滑牙,134
E1477,M12,8.8,0,-10,80.0,194.9,3,滑牙,47
E1478,M16,10.9,1,20,180.0,139.76,3,滑牙,86
E1479,M20,12.9,2,50,320.0,113.02,3,滑牙,120
E1480,M24,8.8,0,-10,520.0,141.33,3,滑牙,143
E1481,M12,10.9,1,20,80.0,127.43,3,滑牙,67
E1482,M16,12.9,2,50,180.0,154.29,3,滑牙,72
E1483,M20,8.8,0,-10,320.0,140.39,3,滑牙,124
E1484,M24,10.9,1,20,520.0,174.5,3,滑牙,99
E1485,M12,12.9,2,50,80.0,152.82,3,滑牙,55
E1486,M16,8.8,0,-10,180.0,195.0,3,滑牙,61
E1487,M20,10.9,1,20,320.0,127.26,3,滑牙,105
E1488,M24,12.9,2,50,520.0,112.19,3,滑牙,150
E1489,M12,8.8,0,-10,80.0,120.36,3,滑牙,75
E1490,M16,10.9,1,20,180.0,163.68,3,滑牙,69
E1491,M20,12.9,2,50,320.0,139.88,3,滑牙,99
E1492,M24,8.8,0,-10,520.0,152.58,3,滑牙,136
E1493,M12,10.9,1,20,80.0,160.02,3,滑牙,52
E1494,M16,12.9,2,50,180.0,161.42,3,滑牙,72
E1495,M20,8.8,0,-10,320.0,137.76,3,滑牙,121
E1496,M24,10.9,1,20,520.0,109.14,3,滑牙,155
E1497,M12,12.9,2,50,80.0,157.31,3,滑牙,49
E1498,M16,8.8,0,-10,180.0,161.02,3,滑牙,76
E1499,M20,10.9,1,20,320.0,156.09,3,滑牙,92
E1500,M24,12.9,2,50,520.0,114.7,3,滑牙,146
E1501,M12,8.8,0,-10,80.0,127.6,4,虚拧,89
E1502,M16,10.9,1,20,180.0,118.23,4,虚拧,108
E1503,M20,12.9,2,50,320.0,188.96,4,虚拧,65
E1504,M24,8.8,0,-10,520.0,143.92,4,虚拧,103
E1505,M12,10.9,1,20,80.0,147.92,4,虚拧,75
E1506,M16,12.9,2,50,180.0,155.5,4,虚拧,86
E1507,M20,8.8,0,-10,320.0,137.79,4,虚拧,100
E1508,M24,10.9,1,20,520.0,180.41,4,虚拧,73
E1509,M12,12.9,2,50,80.0,161.66,4,虚拧,69
E1510,M16,8.8,0,-10,180.0,118.84,4,虚拧,91
E1511,M20,10.9,1,20,320.0,118.67,4,虚拧,94
E1512,M24,12.9,2,50,520.0,170.2,4,虚拧,78
E1513,M12,8.8,0,-10,80.0,164.62,4,虚拧,65
E1514,M16,10.9,1,20,180.0,136.44,4,虚拧,85
E1515,M20,12.9,2,50,320.0,147.38,4,虚拧,95
E1516,M24,8.8,0,-10,520.0,118.93,4,虚拧,104
E1517,M12,10.9,1,20,80.0,164.4,4,虚拧,69
E1518,M16,12.9,2,50,180.0,170.95,4,虚拧,65
E1519,M20,8.8,0,-10,320.0,149.01,4,虚拧,72
E1520,M24,10.9,1,20,520.0,161.01,4,虚拧,77
E1521,M12,12.9,2,50,80.0,135.29,4,虚拧,86
E1522,M16,8.8,0,-10,180.0,145.28,4,虚拧,69
E1523,M20,10.9,1,20,320.0,139.55,4,虚拧,78
E1524,M24,12.9,2,50,520.0,108.09,4,虚拧,117
E1525,M12,8.8,0,-10,80.0,136.61,4,虚拧,93
E1526,M16,10.9,1,20,180.0,190.85,4,虚拧,55
E1527,M20,12.9,2,50,320.0,192.4,4,虚拧,57
E1528,M24,8.8,0,-10,520.0,160.34,4,虚拧,73
E1529,M12,10.9,1,20,80.0,177.37,4,虚拧,66
E1530,M16,12.9,2,50,180.0,123.54,4,虚拧,87
E1531,M20,8.8,0,-10,320.0,155.79,4,虚拧,86
E1532,M24,10.9,1,20,520.0,150.44,4,虚拧,85
E1533,M12,12.9,2,50,80.0,193.45,4,虚拧,66
E1534,M16,8.8,0,-10,180.0,160.3,4,虚拧,81
E1535,M20,10.9,1,20,320.0,141.57,4,虚拧,103
E1536,M24,12.9,2,50,520.0,141.89,4,虚拧,82
E1537,M12,8.8,0,-10,80.0,112.06,4,虚拧,97
E1538,M16,10.9,1,20,180.0,145.4,4,虚拧,95
E1539,M20,12.9,2,50,320.0,150.53,4,虚拧,92
E1540,M24,8.8,0,-10,520.0,118.39,4,虚拧,124
E1541,M12,10.9,1,20,80.0,153.78,4,虚拧,87
E1542,M16,12.9,2,50,180.0,142.96,4,虚拧,81
E1543,M20,8.8,0,-10,320.0,126.93,4,虚拧,91
E1544,M24,10.9,1,20,520.0,112.46,4,虚拧,102
E1545,M12,12.9,2,50,80.0,182.27,4,虚拧,67
E1546,M16,8.8,0,-10,180.0,174.31,4,虚拧,71
E1547,M20,10.9,1,20,320.0,196.05,4,虚拧,54
E1548,M24,12.9,2,50,520.0,142.19,4,虚拧,102
E1549,M12,8.8,0,-10,80.0,186.42,4,虚拧,57
E1550,M16,10.9,1,20,180.0,172.44,4,虚拧,79
E1551,M20,12.9,2,50,320.0,191.36,4,虚拧,63
E1552,M24,8.8,0,-10,520.0,147.73,4,虚拧,79
E1553,M12,10.9,1,20,80.0,140.26,4,虚拧,77
E1554,M16,12.9,2,50,180.0,168.25,4,虚拧,73
E1555,M20,8.8,0,-10,320.0,188.2,4,虚拧,56
E1556,M24,10.9,1,20,520.0,167.69,4,虚拧,72
E1557,M12,12.9,2,50,80.0,172.41,4,虚拧,68
E1558,M16,8.8,0,-10,180.0,172.37,4,虚拧,67
E1559,M20,10.9,1,20,320.0,145.56,4,虚拧,86
E1560,M24,12.9,2,50,520.0,113.91,4,虚拧,127
E1561,M12,8.8,0,-10,80.0,157.61,4,虚拧,76
E1562,M16,10.9,1,20,180.0,119.46,4,虚拧,117
E1563,M20,12.9,2,50,320.0,166.28,4,虚拧,66
E1564,M24,8.8,0,-10,520.0,153.49,4,虚拧,95
E1565,M12,10.9,1,20,80.0,183.74,4,虚拧,70
E1566,M16,12.9,2,50,180.0,110.76,4,虚拧,112
E1567,M20,8.8,0,-10,320.0,123.44,4,虚拧,109
E1568,M24,10.9,1,20,520.0,167.32,4,虚拧,77
E1569,M12,12.9,2,50,80.0,131.62,4,虚拧,95
E1570,M16,8.8,0,-10,180.0,141.1,4,虚拧,74
E1571,M20,10.9,1,20,320.0,169.99,4,虚拧,76
E1572,M24,12.9,2,50,520.0,132.38,4,虚拧,85
E1573,M12,8.8,0,-10,80.0,166.6,4,虚拧,79
E1574,M16,10.9,1,20,180.0,159.23,4,虚拧,71
E1575,M20,12.9,2,50,320.0,189.31,4,虚拧,75
E1576,M24,8.8,0,-10,520.0,169.19,4,虚拧,83
E1577,M12,10.9,1,20,80.0,138.3,4,虚拧,70
E1578,M16,12.9,2,50,180.0,179.27,4,虚拧,68
E1579,M20,8.8,0,-10,320.0,166.22,4,虚拧,87
E1580,M24,10.9,1,20,520.0,139.81,4,虚拧,79
E1581,M12,12.9,2,50,80.0,131.66,4,虚拧,77
E1582,M16,8.8,0,-10,180.0,160.98,4,虚拧,64
E1583,M20,10.9,1,20,320.0,110.01,4,虚拧,112
E1584,M24,12.9,2,50,520.0,161.57,4,虚拧,89
E1585,M12,8.8,0,-10,80.0,149.48,4,虚拧,89
E1586,M16,10.9,1,20,180.0,133.41,4,虚拧,87
E1587,M20,12.9,2,50,320.0,154.52,4,虚拧,72
E1588,M24,8.8,0,-10,520.0,130.5,4,虚拧,97
E1589,M12,10.9,1,20,80.0,163.29,4,虚拧,81
E1590,M16,12.9,2,50,180.0,116.37,4,虚拧,97
E1591,M20,8.8,0,-10,320.0,161.07,4,虚拧,71
E1592,M24,10.9,1,20,520.0,120.52,4,虚拧,110
E1593,M12,12.9,2,50,80.0,107.29,4,虚拧,113
E1594,M16,8.8,0,-10,180.0,190.89,4,虚拧,71
E1595,M20,10.9,1,20,320.0,158.86,4,虚拧,73
E1596,M24,12.9,2,50,520.0,147.67,4,虚拧,90
E1597,M12,8.8,0,-10,80.0,125.6,4,虚拧,84
E1598,M16,10.9,1,20,180.0,148.49,4,虚拧,81
E1599,M20,12.9,2,50,320.0,178.62,4,虚拧,72
E1600,M24,8.8,0,-10,520.0,168.13,4,虚拧,77
E1601,M12,10.9,1,20,80.0,140.88,4,虚拧,68
E1602,M16,12.9,2,50,180.0,129.82,4,虚拧,98
E1603,M20,8.8,0,-10,320.0,190.95,4,虚拧,69
E1604,M24,10.9,1,20,520.0,114.28,4,虚拧,129
E1605,M12,12.9,2,50,80.0,127.97,4,虚拧,105
E1606,M16,8.8,0,-10,180.0,168.76,4,虚拧,68
E1607,M20,10.9,1,20,320.0,136.72,4,虚拧,94
E1608,M24,12.9,2,50,520.0,153.9,4,虚拧,98
E1609,M12,8.8,0,-10,80.0,107.11,4,虚拧,91
E1610,M16,10.9,1,20,180.0,128.32,4,虚拧,108
E1611,M20,12.9,2,50,320.0,132.55,4,虚拧,83
E1612,M24,8.8,0,-10,520.0,122.42,4,虚拧,113
E1613,M12,10.9,1,20,80.0,181.4,4,虚拧,60
E1614,M16,12.9,2,50,180.0,183.68,4,虚拧,57
E1615,M20,8.8,0,-10,320.0,111.87,4,虚拧,122
E1616,M24,10.9,1,20,520.0,161.28,4,虚拧,69
E1617,M12,12.9,2,50,80.0,166.12,4,虚拧,80
E1618,M16,8.8,0,-10,180.0,159.15,4,虚拧,73
E1619,M20,10.9,1,20,320.0,132.72,4,虚拧,85
E1620,M24,12.9,2,50,520.0,148.4,4,虚拧,76
E1621,M12,8.8,0,-10,80.0,130.42,4,虚拧,86
E1622,M16,10.9,1,20,180.0,137.32,4,虚拧,86
E1623,M20,12.9,2,50,320.0,117.14,4,虚拧,107
E1624,M24,8.8,0,-10,520.0,166.0,4,虚拧,77
E1625,M12,10.9,1,20,80.0,156.01,4,虚拧,66
E1626,M16,12.9,2,50,180.0,161.75,4,虚拧,68
E1627,M20,8.8,0,-10,320.0,148.77,4,虚拧,95
E1628,M24,10.9,1,20,520.0,160.02,4,虚拧,79
E1629,M12,12.9,2,50,80.0,173.63,4,虚拧,74
E1630,M16,8.8,0,-10,180.0,176.65,4,虚拧,75
E1631,M20,10.9,1,20,320.0,160.35,4,虚拧,69
E1632,M24,12.9,2,50,520.0,138.98,4,虚拧,98
E1633,M12,8.8,0,-10,80.0,185.55,4,虚拧,64
E1634,M16,10.9,1,20,180.0,177.84,4,虚拧,62
E1635,M20,12.9,2,50,320.0,178.77,4,虚拧,72
E1636,M24,8.8,0,-10,520.0,136.88,4,虚拧,98
E1637,M12,10.9,1,20,80.0,171.11,4,虚拧,56
E1638,M16,12.9,2,50,180.0,158.38,4,虚拧,64
E1639,M20,8.8,0,-10,320.0,143.6,4,虚拧,96
E1640,M24,10.9,1,20,520.0,116.51,4,虚拧,99
E1641,M12,12.9,2,50,80.0,162.54,4,虚拧,82
E1642,M16,8.8,0,-10,180.0,126.77,4,虚拧,107
E1643,M20,10.9,1,20,320.0,180.24,4,虚拧,79
E1644,M24,12.9,2,50,520.0,142.42,4,虚拧,83
E1645,M12,8.8,0,-10,80.0,119.55,4,虚拧,100
E1646,M16,10.9,1,20,180.0,117.23,4,虚拧,96
E1647,M20,12.9,2,50,320.0,142.64,4,虚拧,83
E1648,M24,8.8,0,-10,520.0,128.41,4,虚拧,93
E1649,M12,10.9,1,20,80.0,144.38,4,虚拧,71
E1650,M16,12.9,2,50,180.0,135.69,4,虚拧,92
E1651,M20,8.8,0,-10,320.0,163.86,4,虚拧,69
E1652,M24,10.9,1,20,520.0,165.77,4,虚拧,86
E1653,M12,12.9,2,50,80.0,119.83,4,虚拧,84
E1654,M16,8.8,0,-10,180.0,191.44,4,虚拧,58
E1655,M20,10.9,1,20,320.0,163.34,4,虚拧,83
E1656,M24,12.9,2,50,520.0,166.62,4,虚拧,77
E1657,M12,8.8,0,-10,80.0,174.87,4,虚拧,64
E1658,M16,10.9,1,20,180.0,146.32,4,虚拧,80
E1659,M20,12.9,2,50,320.0,134.82,4,虚拧,87
E1660,M24,8.8,0,-10,520.0,182.74,4,虚拧,78
E1661,M12,10.9,1,20,80.0,114.82,4,虚拧,110
E1662,M16,12.9,2,50,180.0,144.48,4,虚拧,79
E1663,M20,8.8,0,-10,320.0,132.79,4,虚拧,106
E1664,M24,10.9,1,20,520.0,140.76,4,虚拧,83
E1665,M12,12.9,2,50,80.0,190.83,4,虚拧,69
E1666,M16,8.8,0,-10,180.0,135.9,4,虚拧,103
E1667,M20,10.9,1,20,320.0,175.55,4,虚拧,82
E1668,M24,12.9,2,50,520.0,113.05,4,虚拧,107
E1669,M12,8.8,0,-10,80.0,142.16,4,虚拧,90
E1670,M16,10.9,1,20,180.0,142.26,4,虚拧,93
E1671,M20,12.9,2,50,320.0,133.58,4,虚拧,105
E1672,M24,8.8,0,-10,520.0,127.13,4,虚拧,107
E1673,M12,10.9,1,20,80.0,131.78,4,虚拧,92
E1674,M16,12.9,2,50,180.0,170.62,4,虚拧,66
E1675,M20,8.8,0,-10,320.0,124.55,4,虚拧,101
E1676,M24,10.9,1,20,520.0,164.53,4,虚拧,76
E1677,M12,12.9,2,50,80.0,166.41,4,虚拧,77
E1678,M16,8.8,0,-10,180.0,176.8,4,虚拧,79
E1679,M20,10.9,1,20,320.0,121.97,4,虚拧,116
E1680,M24,12.9,2,50,520.0,143.33,4,虚拧,79
E1681,M12,8.8,0,-10,80.0,170.43,4,虚拧,73
E1682,M16,10.9,1,20,180.0,108.0,4,虚拧,101
E1683,M20,12.9,2,50,320.0,178.18,4,虚拧,73
E1684,M24,8.8,0,-10,520.0,121.9,4,虚拧,92
E1685,M12,10.9,1,20,80.0,128.84,4,虚拧,90
E1686,M16,12.9,2,50,180.0,147.37,4,虚拧,71
E1687,M20,8.8,0,-10,320.0,137.3,4,虚拧,86
E1688,M24,10.9,1,20,520.0,158.3,4,虚拧,72
E1689,M12,12.9,2,50,80.0,164.62,4,虚拧,67
E1690,M16,8.8,0,-10,180.0,143.8,4,虚拧,89
E1691,M20,10.9,1,20,320.0,167.29,4,虚拧,82
E1692,M24,12.9,2,50,520.0,146.96,4,虚拧,79
E1693,M12,8.8,0,-10,80.0,148.3,4,虚拧,71
E1694,M16,10.9,1,20,180.0,125.5,4,虚拧,109
E1695,M20,12.9,2,50,320.0,146.69,4,虚拧,72
E1696,M24,8.8,0,-10,520.0,130.44,4,虚拧,108
E1697,M12,10.9,1,20,80.0,151.28,4,虚拧,74
E1698,M16,12.9,2,50,180.0,193.55,4,虚拧,55
E1699,M20,8.8,0,-10,320.0,172.3,4,虚拧,73
E1700,M24,10.9,1,20,520.0,125.57,4,虚拧,101
E1701,M12,12.9,2,50,80.0,141.02,4,虚拧,84
E1702,M16,8.8,0,-10,180.0,170.98,4,虚拧,63
E1703,M20,10.9,1,20,320.0,136.87,4,虚拧,103
E1704,M24,12.9,2,50,520.0,162.94,4,虚拧,74
E1705,M12,8.8,0,-10,80.0,151.04,4,虚拧,70
E1706,M16,10.9,1,20,180.0,180.0,4,虚拧,72
E1707,M20,12.9,2,50,320.0,171.01,4,虚拧,63
E1708,M24,8.8,0,-10,520.0,119.49,4,虚拧,93
E1709,M12,10.9,1,20,80.0,189.09,4,虚拧,54
E1710,M16,12.9,2,50,180.0,177.05,4,虚拧,74
E1711,M20,8.8,0,-10,320.0,178.53,4,虚拧,60
E1712,M24,10.9,1,20,520.0,179.16,4,虚拧,78
E1713,M12,12.9,2,50,80.0,141.11,4,虚拧,69
E1714,M16,8.8,0,-10,180.0,186.72,4,虚拧,75
E1715,M20,10.9,1,20,320.0,170.62,4,虚拧,83
E1716,M24,12.9,2,50,520.0,150.66,4,虚拧,85
E1717,M12,8.8,0,-10,80.0,166.28,4,虚拧,58
E1718,M16,10.9,1,20,180.0,135.01,4,虚拧,96
E1719,M20,12.9,2,50,320.0,150.79,4,虚拧,77
E1720,M24,8.8,0,-10,520.0,115.19,4,虚拧,98
E1721,M12,10.9,1,20,80.0,171.72,4,虚拧,58
E1722,M16,12.9,2,50,180.0,112.89,4,虚拧,110
E1723,M20,8.8,0,-10,320.0,176.44,4,虚拧,72
E1724,M24,10.9,1,20,520.0,177.95,4,虚拧,65
E1725,M12,12.9,2,50,80.0,179.24,4,虚拧,70
E1726,M16,8.8,0,-10,180.0,177.09,4,虚拧,73
E1727,M20,10.9,1,20,320.0,153.15,4,虚拧,76
E1728,M24,12.9,2,50,520.0,162.94,4,虚拧,75
E1729,M12,8.8,0,-10,80.0,127.0,4,虚拧,99
E1730,M16,10.9,1,20,180.0,157.62,4,虚拧,77
E1731,M20,12.9,2,50,320.0,122.98,4,虚拧,110
E1732,M24,8.8,0,-10,520.0,173.27,4,虚拧,74
E1733,M12,10.9,1,20,80.0,111.29,4,虚拧,111
E1734,M16,12.9,2,50,180.0,165.72,4,虚拧,76
E1735,M20,8.8,0,-10,320.0,162.03,4,虚拧,78
E1736,M24,10.9,1,20,520.0,121.14,4,虚拧,116
E1737,M12,12.9,2,50,80.0,111.97,4,虚拧,92
E1738,M16,8.8,0,-10,180.0,117.84,4,虚拧,90
E1739,M20,10.9,1,20,320.0,188.2,4,虚拧,60
E1740,M24,12.9,2,50,520.0,117.13,4,虚拧,104
E1741,M12,8.8,0,-10,80.0,121.76,4,虚拧,102
E1742,M16,10.9,1,20,180.0,158.86,4,虚拧,75
E1743,M20,12.9,2,50,320.0,118.22,4,虚拧,99
E1744,M24,8.8,0,-10,520.0,185.95,4,虚拧,80
E1745,M12,10.9,1,20,80.0,160.95,4,虚拧,80
E1746,M16,12.9,2,50,180.0,169.58,4,虚拧,63
E1747,M20,8.8,0,-10,320.0,111.78,4,虚拧,107
E1748,M24,10.9,1,20,520.0,155.57,4,虚拧,74
E1749,M12,12.9,2,50,80.0,121.55,4,虚拧,110
E1750,M16,8.8,0,-10,180.0,182.89,4,虚拧,58
E1751,M20,10.9,1,20,320.0,117.5,4,虚拧,107
E1752,M24,12.9,2,50,520.0,157.35,4,虚拧,85
E1753,M12,8.8,0,-10,80.0,149.73,4,虚拧,65
E1754,M16,10.9,1,20,180.0,152.97,4,虚拧,72
E1755,M20,12.9,2,50,320.0,164.94,4,虚拧,66
E1756,M24,8.8,0,-10,520.0,136.57,4,虚拧,99
E1757,M12,10.9,1,20,80.0,125.66,4,虚拧,97
E1758,M16,12.9,2,50,180.0,162.02,4,虚拧,64
E1759,M20,8.8,0,-10,320.0,193.16,4,虚拧,55
E1760,M24,10.9,1,20,520.0,144.69,4,虚拧,79
E1761,M12,12.9,2,50,80.0,123.63,4,虚拧,109
E1762,M16,8.8,0,-10,180.0,168.92,4,虚拧,61
E1763,M20,10.9,1,20,320.0,133.57,4,虚拧,94
E1764,M24,12.9,2,50,520.0,167.45,4,虚拧,80
E1765,M12,8.8,0,-10,80.0,176.87,4,虚拧,71
E1766,M16,10.9,1,20,180.0,189.12,4,虚拧,73
E1767,M20,12.9,2,50,320.0,135.83,4,虚拧,103
E1768,M24,8.8,0,-10,520.0,168.87,4,虚拧,71
E1769,M12,10.9,1,20,80.0,136.89,4,虚拧,72
E1770,M16,12.9,2,50,180.0,121.02,4,虚拧,94
E1771,M20,8.8,0,-10,320.0,166.42,4,虚拧,70
E1772,M24,10.9,1,20,520.0,126.62,4,虚拧,107
